tasks.thisRepN,tasks.thisTrialN,tasks.thisN,tasks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instrText.started,instrText.stopped,corrAns,colorName,trialCircle.started,trialCircle.stopped,trialResp.keys,trialResp.corr,trialResp.started,trialResp.stopped,trialText.started,trialText.stopped,trialCount.started,trialCount.stopped,endText.started,endText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,0,0,0,15.786349900008645,None,,orange,17.433088200050406,18.194172500050627,None,0,17.433088200050406,None,17.433088200050406,18.194172500050627,17.433088200050406,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,1,0,1,0,,,space,blue,18.424697900016326,19.177265300008003,None,0,18.424697900016326,None,18.424697900016326,19.177265300008003,18.424697900016326,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,2,0,2,0,,,,orange,19.42347710003378,20.176952500012703,None,0,19.42347710003378,None,19.42347710003378,20.176952500012703,19.42347710003378,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,3,0,3,0,,,space,blue,20.425091600045562,21.17651650001062,None,0,20.425091600045562,None,20.425091600045562,21.17651650001062,20.425091600045562,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,4,0,4,0,,,space,blue,21.42099470004905,22.176375600043684,None,0,21.42099470004905,None,21.42099470004905,22.176375600043684,21.42099470004905,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,5,0,5,0,,,space,blue,22.420562600018457,23.176132900000084,None,0,22.420562600018457,None,22.420562600018457,23.176132900000084,22.420562600018457,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,6,0,6,0,,,space,blue,23.419308400014415,24.17593610001495,None,0,23.419308400014415,None,23.419308400014415,24.17593610001495,23.419308400014415,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,7,0,7,0,,,space,blue,24.41927559999749,25.175675000005867,None,0,24.41927559999749,None,24.41927559999749,25.175675000005867,24.41927559999749,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,8,0,8,0,,,space,blue,25.420237000042107,26.175291499996092,None,0,25.420237000042107,None,25.420237000042107,26.175291499996092,25.420237000042107,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,9,0,9,0,,,space,blue,26.415556300024036,27.175545800011605,None,0,26.415556300024036,None,26.415556300024036,27.175545800011605,26.415556300024036,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,10,0,10,0,,,space,blue,27.419307900010608,28.175132300006226,None,0,27.419307900010608,None,27.419307900010608,28.175132300006226,27.419307900010608,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,11,0,11,0,,,,orange,28.424811300006695,29.17483680002624,None,0,28.424811300006695,None,28.424811300006695,29.17483680002624,28.424811300006695,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,12,0,12,0,,,space,blue,29.415746800019406,30.174592500028666,None,0,29.415746800019406,None,29.415746800019406,30.174592500028666,29.415746800019406,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,13,0,13,0,,,space,blue,30.41579640004784,31.1743562000338,None,0,30.41579640004784,None,30.41579640004784,31.1743562000338,30.41579640004784,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,14,0,14,0,,,space,blue,31.41548700002022,32.17424480000045,None,0,31.41548700002022,None,31.41548700002022,32.17424480000045,31.41548700002022,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,15,0,15,0,,,space,blue,32.415984700026456,33.173632799996994,None,0,32.415984700026456,None,32.415984700026456,33.173632799996994,32.415984700026456,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,16,0,16,0,,,,orange,33.418103600037284,34.17369330005022,None,0,33.418103600037284,None,33.418103600037284,34.17369330005022,33.418103600037284,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,17,0,17,0,,,,orange,34.415695600037,35.1732152000186,None,0,34.415695600037,None,34.415695600037,35.1732152000186,34.415695600037,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,18,0,18,0,,,space,blue,35.41694060002919,36.17349519999698,None,0,35.41694060002919,None,35.41694060002919,36.17349519999698,35.41694060002919,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,19,0,19,0,,,space,blue,36.41405840002699,37.17273109999951,None,0,36.41405840002699,None,36.41405840002699,37.17273109999951,36.41405840002699,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,20,0,20,0,,,,orange,37.419427300046664,38.17254739999771,None,0,37.419427300046664,None,37.419427300046664,38.17254739999771,37.419427300046664,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,21,0,21,0,,,space,blue,38.41719460004242,39.17236770002637,None,0,38.41719460004242,None,38.41719460004242,39.17236770002637,38.41719460004242,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,22,0,22,0,,,space,blue,39.41317400004482,40.1720098000369,None,0,39.41317400004482,None,39.41317400004482,40.1720098000369,39.41317400004482,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,23,0,23,0,,,space,blue,40.41304750001291,41.17163340002298,None,0,40.41304750001291,None,40.41304750001291,41.17163340002298,40.41304750001291,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,24,0,24,0,,,space,blue,41.409122200042475,42.17182089999551,None,0,41.409122200042475,None,41.409122200042475,42.17182089999551,41.409122200042475,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,25,0,25,0,,,space,blue,42.41277270001592,43.17132480000146,None,0,42.41277270001592,None,42.41277270001592,43.17132480000146,42.41277270001592,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,26,0,26,0,,,space,blue,43.408491700014565,44.1710696000373,None,0,43.408491700014565,None,43.408491700014565,44.1710696000373,43.408491700014565,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,27,0,27,0,,,space,blue,44.41243680001935,45.17079580004793,None,0,44.41243680001935,None,44.41243680001935,45.17079580004793,44.41243680001935,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,28,0,28,0,,,space,blue,45.4085770000238,46.170540800027084,None,0,45.4085770000238,None,45.4085770000238,46.170540800027084,45.4085770000238,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,29,0,29,0,,,space,blue,46.4089907000307,47.17010310001206,None,0,46.4089907000307,None,46.4089907000307,47.17010310001206,46.4089907000307,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,30,0,30,0,,,space,blue,47.41277550003724,48.17016040004091,None,0,47.41277550003724,None,47.41277550003724,48.17016040004091,47.41277550003724,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,31,0,31,0,,,space,blue,48.412864100013394,49.17009530001087,None,0,48.412864100013394,None,48.412864100013394,49.17009530001087,48.412864100013394,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,32,0,32,0,,,space,blue,49.406745800049976,50.16941210004734,None,0,49.406745800049976,None,49.406745800049976,50.16941210004734,49.406745800049976,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,33,0,33,0,,,space,blue,50.41067950002616,51.16912610002328,None,0,50.41067950002616,None,50.41067950002616,51.16912610002328,50.41067950002616,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,34,0,34,0,,,space,blue,51.41141180001432,52.16891550004948,None,0,51.41141180001432,None,51.41141180001432,52.16891550004948,51.41141180001432,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,35,0,35,0,,,,orange,52.414468900009524,53.16871470003389,None,0,52.414468900009524,None,52.414468900009524,53.16871470003389,52.414468900009524,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,36,0,36,0,,,space,blue,53.41346579999663,54.16843970003538,None,0,53.41346579999663,None,53.41346579999663,54.16843970003538,53.41346579999663,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,37,0,37,0,,,,orange,54.41407670004992,55.168545500026084,None,0,54.41407670004992,None,54.41407670004992,55.168545500026084,54.41407670004992,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,38,0,38,0,,,,orange,55.40819390001707,56.167956400022376,None,0,55.40819390001707,None,55.40819390001707,56.167956400022376,55.40819390001707,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,39,0,39,0,,,,orange,56.410249800013844,57.16768490005052,None,0,56.410249800013844,None,56.410249800013844,57.16768490005052,56.410249800013844,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,40,0,40,0,,,space,blue,57.412528400018346,58.16736970003694,None,0,57.412528400018346,None,57.412528400018346,58.16736970003694,57.412528400018346,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,41,0,41,0,,,,orange,58.40967070002807,59.16745490004541,None,0,58.40967070002807,None,58.40967070002807,59.16745490004541,58.40967070002807,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,42,0,42,0,,,space,blue,59.412033100030385,60.166990700003225,None,0,59.412033100030385,None,59.412033100030385,60.166990700003225,59.412033100030385,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,43,0,43,0,,,space,blue,60.40909260004992,61.16665710002417,None,0,60.40909260004992,None,60.40909260004992,61.16665710002417,60.40909260004992,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,44,0,44,0,,,space,blue,61.407828900031745,62.16631960001541,None,0,61.407828900031745,None,61.407828900031745,62.16631960001541,61.407828900031745,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,45,0,45,0,,,space,blue,62.40640249999706,63.16640330001246,None,0,62.40640249999706,None,62.40640249999706,63.16640330001246,62.40640249999706,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,46,0,46,0,,,space,blue,63.40336950001074,64.16656300000614,None,0,63.40336950001074,None,63.40336950001074,64.16656300000614,63.40336950001074,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,47,0,47,0,,,space,blue,64.40578600001754,65.16563420003513,None,0,64.40578600001754,None,64.40578600001754,65.16563420003513,64.40578600001754,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,48,0,48,0,,,space,blue,65.42464460001793,66.18244180001784,None,0,65.42464460001793,None,65.42464460001793,66.18244180001784,65.42464460001793,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,49,0,49,0,,,space,blue,66.42307930003153,67.18183420004789,None,0,66.42307930003153,None,66.42307930003153,67.18183420004789,66.42307930003153,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,50,0,50,0,,,space,blue,67.42300490004709,68.18160680000437,None,0,67.42300490004709,None,67.42300490004709,68.18160680000437,67.42300490004709,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,51,0,51,0,,,space,blue,68.42360550002195,69.18157150002662,None,0,68.42360550002195,None,68.42360550002195,69.18157150002662,68.42360550002195,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,52,0,52,0,,,space,blue,69.42044529999839,70.18109440000262,None,0,69.42044529999839,None,69.42044529999839,70.18109440000262,69.42044529999839,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,53,0,53,0,,,space,blue,70.41919780004537,71.1809043000103,None,0,70.41919780004537,None,70.41919780004537,71.1809043000103,70.41919780004537,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,54,0,54,0,,,space,blue,71.41945780004608,72.18047530000331,None,0,71.41945780004608,None,71.41945780004608,72.18047530000331,71.41945780004608,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,55,0,55,0,,,space,blue,72.42841730004875,73.180331200012,None,0,72.42841730004875,None,72.42841730004875,73.180331200012,72.42841730004875,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,56,0,56,0,,,,orange,73.42742920003366,74.18023940001149,None,0,73.42742920003366,None,73.42742920003366,74.18023940001149,73.42742920003366,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,57,0,57,0,,,space,blue,74.42446670000209,75.17980460001854,None,0,74.42446670000209,None,74.42446670000209,75.17980460001854,74.42446670000209,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,58,0,58,0,,,space,blue,75.42094820004422,76.17962380003883,None,0,75.42094820004422,None,75.42094820004422,76.17962380003883,75.42094820004422,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,59,0,59,0,,,space,blue,76.4169336000341,77.17932809999911,None,0,76.4169336000341,None,76.4169336000341,77.17932809999911,76.4169336000341,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,60,0,60,0,,,space,blue,77.41641220002202,78.17917120002676,None,0,77.41641220002202,None,77.41641220002202,78.17917120002676,77.41641220002202,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,61,0,61,0,,,space,blue,78.42014060000656,79.17890040000202,None,0,78.42014060000656,None,78.42014060000656,79.17890040000202,78.42014060000656,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,62,0,62,0,,,space,blue,79.4223767000367,80.17859900003532,None,0,79.4223767000367,None,79.4223767000367,80.17859900003532,79.4223767000367,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,63,0,63,0,,,space,blue,80.42094710003585,81.17969310004264,None,0,80.42094710003585,None,80.42094710003585,81.17969310004264,80.42094710003585,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,64,0,64,0,,,space,blue,81.41660120000597,82.17810730001656,None,0,81.41660120000597,None,81.41660120000597,82.17810730001656,81.41660120000597,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,65,0,65,0,,,space,blue,82.42122050002217,83.17813320003916,None,0,82.42122050002217,None,82.42122050002217,83.17813320003916,82.42122050002217,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,66,0,66,0,,,,orange,83.42218870000215,84.17748569999821,None,0,83.42218870000215,None,83.42218870000215,84.17748569999821,83.42218870000215,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,67,0,67,0,,,space,blue,84.42367059999378,85.17722460004734,None,0,84.42367059999378,None,84.42367059999378,85.17722460004734,84.42367059999378,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,68,0,68,0,,,,orange,85.41940020001493,86.17702730000019,None,0,85.41940020001493,None,85.41940020001493,86.17702730000019,85.41940020001493,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,69,0,69,0,,,space,blue,86.4216631000163,87.17670120002003,None,0,86.4216631000163,None,86.4216631000163,87.17670120002003,86.4216631000163,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,70,0,70,0,,,space,blue,87.41602500004228,88.17662370001199,None,0,87.41602500004228,None,87.41602500004228,88.17662370001199,87.41602500004228,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,71,0,71,0,,,space,blue,88.41762389999349,89.17626920004841,None,0,88.41762389999349,None,88.41762389999349,89.17626920004841,88.41762389999349,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,72,0,72,0,,,space,blue,89.41839140001684,90.17682920000516,None,0,89.41839140001684,None,89.41839140001684,90.17682920000516,89.41839140001684,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,73,0,73,0,,,,orange,90.42067230003886,91.17569280002499,None,0,90.42067230003886,None,90.42067230003886,91.17569280002499,90.42067230003886,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,74,0,74,0,,,space,blue,91.41984390001744,92.17553970002336,None,0,91.41984390001744,None,91.41984390001744,92.17553970002336,91.41984390001744,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,75,0,75,0,,,space,blue,92.41474570002174,93.17543180001667,None,0,92.41474570002174,None,92.41474570002174,93.17543180001667,92.41474570002174,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,76,0,76,0,,,space,blue,93.41621630004374,94.17496190004749,None,0,93.41621630004374,None,93.41621630004374,94.17496190004749,93.41621630004374,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,77,0,77,0,,,space,blue,94.41621729999315,95.17486120003741,None,0,94.41621729999315,None,94.41621729999315,95.17486120003741,94.41621729999315,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,78,0,78,0,,,space,blue,95.42346970003564,96.17450720001943,None,0,95.42346970003564,None,95.42346970003564,96.17450720001943,95.42346970003564,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,79,0,79,0,,,,orange,96.41988600004697,97.1742359000491,None,0,96.41988600004697,None,96.41988600004697,97.1742359000491,96.41988600004697,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,80,0,80,0,,,space,blue,97.41615220002132,98.17406480002683,None,0,97.41615220002132,None,97.41615220002132,98.17406480002683,97.41615220002132,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,81,0,81,0,,,space,blue,98.41490680002607,99.17380610003602,None,0,98.41490680002607,None,98.41490680002607,99.17380610003602,98.41490680002607,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,82,0,82,0,,,space,blue,99.41467300005024,100.17366110003786,None,0,99.41467300005024,None,99.41467300005024,100.17366110003786,99.41467300005024,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,83,0,83,0,,,space,blue,100.41355180001119,101.17386939999415,None,0,100.41355180001119,None,100.41355180001119,101.17386939999415,100.41355180001119,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,84,0,84,0,,,,orange,101.41892590001225,102.17306890001055,None,0,101.41892590001225,None,101.41892590001225,102.17306890001055,101.41892590001225,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,85,0,85,0,,,space,blue,102.41691750002792,103.1727909000474,None,0,102.41691750002792,None,102.41691750002792,103.1727909000474,102.41691750002792,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,86,0,86,0,,,space,blue,103.4138493000064,104.1725626999978,None,0,103.4138493000064,None,103.4138493000064,104.1725626999978,103.4138493000064,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,87,0,87,0,,,space,blue,104.41494440002134,105.17236880003475,None,0,104.41494440002134,None,104.41494440002134,105.17236880003475,104.41494440002134,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,88,0,88,0,,,space,blue,105.41348480002489,106.17205600003945,None,0,105.41348480002489,None,105.41348480002489,106.17205600003945,105.41348480002489,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,89,0,89,0,,,,orange,106.4192430000403,107.17183639999712,None,0,106.4192430000403,None,106.4192430000403,107.17183639999712,106.4192430000403,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,90,0,90,0,,,,orange,107.4129316000035,108.17212310002651,None,0,107.4129316000035,None,107.4129316000035,108.17212310002651,107.4129316000035,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,91,0,91,0,,,space,blue,108.41451750003034,109.17125630000373,None,0,108.41451750003034,None,108.41451750003034,109.17125630000373,108.41451750003034,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,92,0,92,0,,,space,blue,109.41253400000278,110.1710626000422,None,0,109.41253400000278,None,109.41253400000278,110.1710626000422,109.41253400000278,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,93,0,93,0,,,space,blue,110.41217369999504,111.17065800004639,None,0,110.41217369999504,None,110.41217369999504,111.17065800004639,110.41217369999504,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,94,0,94,0,,,space,blue,111.4128804000211,112.17079370003194,None,0,111.4128804000211,None,111.4128804000211,112.17079370003194,111.4128804000211,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,95,0,95,0,,,space,blue,112.41164190002019,113.17041459999746,None,0,112.41164190002019,None,112.41164190002019,113.17041459999746,112.41164190002019,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,96,0,96,0,,,space,blue,113.41028140002163,114.17002910003066,None,0,113.41028140002163,None,113.41028140002163,114.17002910003066,113.41028140002163,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,97,0,97,0,,,,orange,114.41586030001054,115.16972130001523,None,0,114.41586030001054,None,114.41586030001054,115.16972130001523,114.41586030001054,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
0,0,0,0,98,0,98,0,,,space,blue,115.41656350000994,116.16979010001523,None,0,115.41656350000994,None,115.41656350000994,116.16979010001523,115.41656350000994,None,,,a,001,2020_Jul_30_2032,goNogoAlpha4,2020.1.3,60.07604425537386,
